lat,lng,set
52.770149,-0.392128,OSM
52.776523,-0.372044,OSM
52.776497,-0.365993,OSM
52.813553,-0.157928,OSM
52.788710,-0.152006,OSM
52.790929,-0.135098,OSM
52.732186,-0.196724,OSM
52.806030,-0.125828,OSM
52.795418,0.100915,OSM
52.814962,0.097826,OSM
52.797901,0.078778,OSM
52.798744,0.090495,OSM
52.774952,0.075252,OSM
52.784363,0.083533,OSM
52.744434,0.065894,OSM
52.743028,0.056649,OSM
52.733196,0.083026,OSM
52.727313,0.051542,OSM
52.699699,0.024121,OSM
52.682625,-0.021708,OSM
52.696037,-0.010398,OSM
52.692499,-0.039825,OSM
52.678192,-0.009571,OSM
52.665340,-0.020103,OSM
52.665070,0.014952,OSM
52.665588,-0.002870,OSM
52.702946,-0.052068,OSM
52.721302,-0.063347,OSM
52.737503,-0.074526,OSM
52.699001,-0.050692,OSM
52.691616,-0.055533,OSM
52.692055,-0.066641,OSM
52.744923,-0.113125,OSM
52.746155,-0.083739,OSM
52.745094,-0.127088,OSM
52.737720,-0.127168,OSM
52.745457,-0.137474,OSM
52.799075,-0.128401,OSM
52.808353,-0.082882,OSM
52.800011,-0.095621,OSM
52.813099,-0.049031,OSM
52.847794,-0.057891,OSM
52.792084,-0.073683,OSM
52.798383,-0.063032,OSM
52.792908,-0.063378,OSM
52.782001,-0.038707,OSM
52.774734,-0.013084,OSM
52.799954,-0.032722,OSM
52.797729,-0.037374,OSM
52.801163,-0.025449,OSM
52.805313,-0.064368,OSM
52.803638,0.023591,OSM
52.805920,0.021111,OSM
52.800739,0.020561,OSM
52.803788,0.016683,OSM
52.804889,0.008958,OSM
52.804070,-0.001977,OSM
52.803036,-0.011242,OSM
52.800919,-0.000802,OSM
52.800549,0.012110,OSM
52.802338,0.005709,OSM
52.801960,0.016710,OSM
52.808041,0.011482,OSM
52.811442,0.037056,OSM
52.808563,0.025225,OSM
52.805790,0.030072,OSM
52.816879,0.003811,OSM
52.824448,-0.011897,OSM
52.820602,0.017188,OSM
52.826645,0.009685,OSM
52.829720,0.025171,OSM
52.843689,0.026419,OSM
52.865910,0.012755,OSM
52.822205,0.065328,OSM
52.804592,0.067038,OSM
52.793114,0.059119,OSM
52.782416,0.019655,OSM
52.796520,0.015042,OSM
52.776169,0.001864,OSM
52.746140,-0.003905,OSM
52.745594,0.031414,OSM
52.773129,0.129222,OSM
52.767677,0.120624,OSM
52.784077,0.115318,OSM
52.780708,0.107445,OSM
52.783670,0.121637,OSM
52.785351,0.122370,OSM
52.778709,0.152317,OSM
52.786533,0.116518,OSM
52.780369,0.125553,OSM
52.789360,0.115945,OSM
52.810024,0.127802,OSM
52.807816,0.124084,OSM
52.804536,0.123491,OSM
52.787487,0.129381,OSM
52.801633,0.130570,OSM
52.832855,0.123620,OSM
52.849079,0.144308,OSM
52.819065,0.189183,OSM
52.847965,0.116098,OSM
52.840866,0.168515,OSM
52.771076,0.190190,OSM
52.769981,0.185496,OSM
52.771816,0.179130,OSM
52.771511,0.184208,OSM
52.766098,0.180343,OSM
52.769489,0.176950,OSM
52.664555,0.158509,OSM
52.659514,0.148880,OSM
52.663899,0.152270,OSM
52.666089,0.157413,OSM
52.671446,0.153786,OSM
52.675463,0.150650,OSM
52.670410,0.150170,OSM
52.668216,0.169689,OSM
52.660117,0.170281,OSM
52.659111,0.166084,OSM
52.671986,0.170567,OSM
52.662461,0.143562,OSM
52.684898,0.128428,OSM
52.681530,0.136722,OSM
52.675655,0.136302,OSM
52.678461,0.146176,OSM
52.727891,0.111482,OSM
52.743643,0.127085,OSM
52.673846,0.144759,OSM
52.635717,0.172421,OSM
52.644400,0.175877,OSM
52.639686,0.170123,OSM
52.604924,0.116472,OSM
52.694774,0.207027,OSM
52.681035,0.251684,OSM
52.671157,0.259989,OSM
52.609612,0.233460,OSM
52.598253,0.236846,OSM
52.600236,0.228386,OSM
52.597535,0.210596,OSM
52.591960,0.206865,OSM
52.582149,0.210514,OSM
52.580018,0.220184,OSM
52.559406,0.193996,OSM
52.543442,0.194771,OSM
52.529831,0.207808,OSM
52.589419,0.227748,OSM
52.574138,0.058022,OSM
52.579949,0.094585,OSM
52.518540,0.151577,OSM
52.488297,0.177369,OSM
52.496862,0.178097,OSM
52.509885,0.181364,OSM
52.482535,0.176517,OSM
52.480111,0.167169,OSM
52.460637,0.173558,OSM
52.509599,0.083960,OSM
52.515474,0.093915,OSM
52.516953,0.080863,OSM
52.504733,0.080082,OSM
52.496033,0.059951,OSM
52.493334,0.055413,OSM
52.497221,0.066427,OSM
52.499975,0.074518,OSM
52.498919,0.051327,OSM
52.498166,0.030384,OSM
52.497665,-0.019586,OSM
52.490944,-0.026779,OSM
52.502796,-0.041506,OSM
52.494214,-0.024760,OSM
52.551501,0.086768,OSM
52.554294,0.073750,OSM
52.556982,0.071862,OSM
52.555142,0.077548,OSM
52.556525,0.079136,OSM
52.555559,0.087118,OSM
52.554069,0.091184,OSM
52.557531,0.092086,OSM
52.561762,0.093538,OSM
52.564971,0.093598,OSM
52.553769,0.096087,OSM
52.561101,0.103512,OSM
52.559955,0.091390,OSM
52.550987,0.088556,OSM
52.549054,0.093791,OSM
52.549109,0.097675,OSM
52.551208,0.102375,OSM
52.545176,0.099070,OSM
52.540904,0.098276,OSM
52.549258,0.088320,OSM
52.545095,0.087805,OSM
52.544254,0.093041,OSM
52.539797,0.085015,OSM
52.535046,0.082526,OSM
52.529694,0.086346,OSM
52.546626,0.085128,OSM
52.544143,0.077934,OSM
52.547718,0.077591,OSM
52.453665,0.048490,OSM
52.455463,0.049095,OSM
52.456768,0.051951,OSM
52.457324,0.060659,OSM
52.452071,0.042658,OSM
52.454566,0.055447,OSM
52.449264,0.047979,OSM
52.445176,0.044975,OSM
52.457647,0.047303,OSM
52.460595,0.044868,OSM
52.468326,0.038551,OSM
52.449253,0.054799,OSM
52.233345,-0.262564,OSM
52.229743,-0.265131,OSM
52.230301,-0.267233,OSM
52.228297,-0.267480,OSM
52.234157,-0.266359,OSM
52.227799,-0.262456,OSM
52.236184,-0.260131,OSM
52.224651,-0.262148,OSM
52.227955,-0.252147,OSM
52.226731,-0.257943,OSM
52.228273,-0.258267,OSM
52.230618,-0.254019,OSM
52.235190,-0.246617,OSM
52.231461,-0.247550,OSM
52.227740,-0.269933,OSM
52.222505,-0.256503,OSM
52.219023,-0.260756,OSM
52.215965,-0.262856,OSM
52.222230,-0.265603,OSM
52.218447,-0.265152,OSM
52.213238,-0.267084,OSM
52.219863,-0.270989,OSM
52.210763,-0.262903,OSM
52.225864,-0.267331,OSM
52.222811,-0.269272,OSM
52.211885,-0.270605,OSM
52.228705,-0.285298,OSM
52.268033,-0.356240,OSM
52.267809,-0.341445,OSM
52.277138,-0.336220,OSM
52.290708,-0.376228,OSM
52.231519,-0.302274,OSM
52.232229,-0.319591,OSM
52.244104,-0.293890,OSM
52.246171,-0.298755,OSM
52.279876,-0.211444,OSM
52.278607,-0.215301,OSM
52.282407,-0.214649,OSM
52.287086,-0.213751,OSM
52.293870,-0.254513,OSM
52.291343,-0.230989,OSM
52.293313,-0.247488,OSM
52.290841,-0.251823,OSM
52.293169,-0.254591,OSM
52.264589,-0.265378,OSM
52.276541,-0.253780,OSM
52.245096,-0.265689,OSM
52.246955,-0.263253,OSM
52.259427,-0.168818,OSM
52.251021,-0.261102,OSM
52.258590,-0.229817,OSM
52.260439,-0.228138,OSM
52.247155,-0.183291,OSM
52.247539,-0.155686,OSM
52.247552,-0.164022,OSM
52.223265,-0.173485,OSM
52.224178,-0.179322,OSM
52.221289,-0.139433,OSM
52.193620,-0.201434,OSM
52.194110,-0.207421,OSM
52.229718,-0.265286,OSM
52.198406,-0.273183,OSM
52.226021,-0.278585,OSM
52.223209,-0.284293,OSM
52.234479,-0.277619,OSM
52.231753,-0.283968,OSM
52.231485,-0.278247,OSM
52.219552,-0.294440,OSM
52.222325,-0.293788,OSM
52.217605,-0.289129,OSM
52.220708,-0.284400,OSM
52.214610,-0.289595,OSM
52.225734,-0.292559,OSM
52.208974,-0.286675,OSM
52.223439,-0.286746,OSM
52.557086,-0.267985,OSM
52.551144,-0.289859,OSM
52.550139,-0.294890,OSM
52.548123,-0.270731,OSM
52.547457,-0.277576,OSM
52.546400,-0.287189,OSM
52.543027,-0.289346,OSM
52.542263,-0.297275,OSM
52.540609,-0.302167,OSM
52.543020,-0.301695,OSM
52.554966,-0.299270,OSM
52.548651,-0.304388,OSM
52.563152,-0.307145,OSM
52.552024,-0.305332,OSM
52.557294,-0.314870,OSM
52.551908,-0.321781,OSM
52.551922,-0.321738,OSM
52.544824,-0.309618,OSM
52.555293,-0.314914,OSM
52.540935,-0.309291,OSM
52.540854,-0.309269,OSM
52.557255,-0.307682,OSM
52.554336,-0.311722,OSM
52.553096,-0.263990,OSM
52.558808,-0.272920,OSM
52.554362,-0.277752,OSM
52.550847,-0.276155,OSM
52.559969,-0.268468,OSM
52.553374,-0.207807,OSM
52.563187,-0.242034,OSM
52.562708,-0.238523,OSM
52.557842,-0.240412,OSM
52.557627,-0.235605,OSM
52.555983,-0.226958,OSM
52.561208,-0.229683,OSM
52.559447,-0.222902,OSM
52.555416,-0.215070,OSM
52.553994,-0.220242,OSM
52.550295,-0.219727,OSM
52.551358,-0.213675,OSM
52.548449,-0.211830,OSM
52.550161,-0.206233,OSM
52.562738,-0.248789,OSM
52.562228,-0.244426,OSM
52.558586,-0.249145,OSM
52.555494,-0.248523,OSM
52.557608,-0.255668,OSM
52.565604,-0.247664,OSM
52.563908,-0.255067,OSM
52.564481,-0.261182,OSM
52.932589,-0.038817,OSM
52.942941,-0.080128,OSM
52.966402,-0.094695,OSM
52.891391,-0.084417,OSM
52.946189,-0.160131,OSM
52.959035,-0.176559,OSM
52.955556,-0.167557,OSM
52.969706,-0.188098,OSM
52.975635,-0.141487,OSM
52.970083,-0.007510,OSM
52.969796,-0.002823,OSM
52.967917,0.002085,OSM
52.965616,-0.003510,OSM
52.970418,-0.013545,OSM
52.974855,-0.007125,OSM
52.978040,-0.012857,OSM
52.973113,-0.000967,OSM
52.976779,-0.002074,OSM
52.976916,0.010437,OSM
52.963825,0.024344,OSM
52.974518,0.014340,OSM
52.961536,0.028324,OSM
52.973674,-0.021441,OSM
52.979971,-0.022087,OSM
52.970935,-0.019843,OSM
52.977672,-0.023621,OSM
52.975800,-0.017080,OSM
52.980932,-0.027651,OSM
52.983000,-0.024414,OSM
52.949271,-0.026961,OSM
52.951274,-0.040890,OSM
52.952320,-0.043401,OSM
52.949004,-0.039133,OSM
52.952082,-0.037693,OSM
52.963779,-0.031276,OSM
52.957834,-0.038954,OSM
52.957001,-0.047196,OSM
52.968997,-0.063878,OSM
52.967360,-0.032917,OSM
52.969808,-0.056447,OSM
52.974493,-0.051080,OSM
52.971463,-0.050876,OSM
52.965878,-0.026483,OSM
52.964635,-0.022319,OSM
52.958231,-0.019354,OSM
52.969750,-0.026439,OSM
52.973475,-0.039469,OSM
52.972495,-0.036655,OSM
52.966906,-0.004490,OSM
52.976792,-0.042350,OSM
52.978429,-0.039838,OSM
52.982803,-0.042178,OSM
52.986184,-0.045729,OSM
52.981283,-0.032331,OSM
52.978030,-0.034913,OSM
52.981062,-0.036339,OSM
52.976281,-0.026455,OSM
52.976250,-0.030140,OSM
52.978085,-0.031157,OSM
52.978488,-0.027312,OSM
52.976999,-0.024636,OSM
52.973901,-0.025148,OSM
52.974618,-0.030042,OSM
52.980623,-0.016361,OSM
52.980018,-0.005340,OSM
52.988376,-0.017842,OSM
52.985726,-0.011826,OSM
52.985772,-0.025669,OSM
52.985258,-0.018325,OSM
52.984973,-0.031232,OSM
52.992436,-0.021074,OSM
52.984165,-0.005613,OSM
52.988806,-0.006912,OSM
52.991109,-0.009055,OSM
52.999362,-0.006181,OSM
52.991059,-0.034571,OSM
52.977265,-0.048579,OSM
52.986523,0.007950,OSM
53.015172,0.117678,OSM
53.012857,0.087700,OSM
53.005878,0.099851,OSM
53.006694,0.084364,OSM
52.997981,0.081156,OSM
52.984770,0.066560,OSM
52.991348,0.060015,OSM
52.974376,0.049351,OSM
52.955453,0.065400,OSM
52.960739,0.054135,OSM
52.961188,0.078703,OSM
52.985548,0.039198,OSM
52.944839,0.060188,OSM
53.009008,0.001365,OSM
53.035541,0.021699,OSM
53.024701,0.014522,OSM
53.038857,0.015495,OSM
53.049209,0.014811,OSM
53.060275,0.008964,OSM
52.987322,-0.108859,OSM
53.009592,-0.114171,OSM
53.022039,-0.108062,OSM
53.009138,-0.063823,OSM
53.030999,-0.092123,OSM
53.034837,-0.031269,OSM
53.056566,-0.041872,OSM
53.037228,-0.000174,OSM
53.022688,-0.027021,OSM
53.037179,-0.039680,OSM
53.083107,-0.044916,OSM
53.070970,-0.043478,OSM
53.100741,-0.047405,OSM
53.132665,-0.060165,OSM
53.123951,-0.049890,OSM
53.157808,-0.023253,OSM
53.157608,-0.068191,OSM
53.156777,-0.095797,OSM
53.130453,-0.092445,OSM
53.132149,-0.085108,OSM
53.114978,-0.094400,OSM
53.102143,-0.101211,OSM
53.122552,-0.150771,OSM
53.092858,0.005029,OSM
53.079919,0.006421,OSM
53.093501,-0.017099,OSM
53.120217,0.000800,OSM
53.089634,0.006934,OSM
53.109379,0.010361,OSM
53.092908,0.065688,OSM
53.090747,0.091863,OSM
53.071350,0.082984,OSM
53.069900,0.057684,OSM
53.107931,0.099439,OSM
53.094854,0.147126,OSM
53.074809,0.179746,OSM
53.079002,0.200071,OSM
53.074067,0.208493,OSM
53.039465,0.135293,OSM
53.060889,0.125894,OSM
53.055633,0.127736,OSM
53.037977,0.121763,OSM
53.020460,0.128023,OSM
53.031433,0.098454,OSM
53.165106,0.019902,OSM
53.166549,0.016587,OSM
53.165247,0.117674,OSM
53.161684,0.204615,OSM
53.142999,0.339493,OSM
53.131599,0.338669,OSM
53.139082,0.343606,OSM
52.449978,-0.108152,OSM
52.446531,-0.119140,OSM
52.448694,-0.104464,OSM
52.451276,-0.106869,OSM
52.452901,-0.110289,OSM
52.450633,-0.115890,OSM
52.451592,-0.118394,OSM
52.442225,-0.118890,OSM
52.444704,-0.112489,OSM
52.451296,-0.099634,OSM
52.429524,-0.104215,OSM
52.435725,-0.106501,OSM
52.439591,-0.115367,OSM
52.432028,-0.130429,OSM
52.430490,-0.146678,OSM
52.452859,-0.157540,OSM
52.470092,-0.153639,OSM
52.495568,-0.147051,OSM
52.491375,-0.117469,OSM
52.513229,-0.142747,OSM
52.484396,-0.108165,OSM
52.473154,-0.078730,OSM
52.343145,-0.075355,OSM
52.340388,-0.068879,OSM
52.337046,-0.062236,OSM
52.342038,-0.082649,OSM
52.336004,-0.077703,OSM
52.335074,-0.071368,OSM
52.330304,-0.031500,OSM
52.331248,-0.029354,OSM
52.318233,-0.038109,OSM
52.328599,-0.026779,OSM
52.323895,-0.074350,OSM
52.322985,-0.071685,OSM
52.326125,-0.078317,OSM
52.322750,-0.072269,OSM
52.318968,-0.078793,OSM
52.315846,-0.081861,OSM
52.319602,-0.086475,OSM
52.332363,-0.060036,OSM
52.326571,-0.067569,OSM
52.332075,-0.076045,OSM
52.328551,-0.072045,OSM
52.332106,-0.076140,OSM
52.338552,-0.084734,OSM
52.330540,-0.065317,OSM
52.336990,-0.089156,OSM
52.337495,-0.084070,OSM
52.296679,-0.466285,OSM
52.308408,-0.484208,OSM
52.348415,-0.401655,OSM
52.346442,-0.407413,OSM
52.379372,-0.342636,OSM
52.370379,-0.423540,OSM
52.370421,-0.448497,OSM
52.367596,-0.467741,OSM
52.325250,-0.453066,OSM
52.365292,-0.366222,OSM
52.337332,-0.361433,OSM
52.308359,-0.296359,OSM
52.398358,-0.183747,OSM
52.402848,-0.155180,OSM
52.372807,-0.149264,OSM
52.386278,-0.192038,OSM
52.411664,-0.121594,OSM
52.412346,-0.125113,OSM
52.415954,-0.106878,OSM
52.403571,-0.077248,OSM
52.406259,-0.087868,OSM
52.390458,-0.090634,OSM
52.479247,-0.151423,OSM
52.405613,-0.072806,OSM
52.381696,-0.041944,OSM
52.385368,-0.050750,OSM
52.382361,-0.012330,OSM
52.382741,-0.002532,OSM
52.386411,0.000140,OSM
52.384268,0.003678,OSM
52.382148,0.001545,OSM
52.348658,-0.212688,OSM
52.354111,0.035791,OSM
52.357361,0.037808,OSM
52.352865,-0.205132,OSM
52.356913,-0.214047,OSM
52.354272,-0.208959,OSM
52.356660,-0.210243,OSM
52.364056,-0.229067,OSM
52.364957,-0.226038,OSM
52.368718,-0.259864,OSM
52.371682,-0.257074,OSM
52.322282,-0.218846,OSM
52.321677,-0.223672,OSM
52.324260,-0.229809,OSM
52.364340,-0.332307,OSM
52.371653,-0.408719,OSM
52.375512,-0.314002,OSM
52.356513,-0.312407,OSM
52.385035,-0.384409,OSM
52.437567,-0.355418,OSM
52.433308,-0.358726,OSM
52.414181,-0.376356,OSM
52.402717,-0.331502,OSM
52.418671,-0.333796,OSM
52.424600,-0.338432,OSM
52.459872,-0.302947,OSM
52.437472,-0.277918,OSM
52.432925,-0.278692,OSM
52.431512,-0.275817,OSM
52.391759,-0.274157,OSM
52.412441,-0.215228,OSM
52.318153,-0.220603,OSM
52.322449,-0.119122,OSM
52.317530,-0.110056,OSM
52.298258,-0.073306,OSM
52.297155,-0.062742,OSM
52.335543,-0.183048,OSM
52.316186,-0.171023,OSM
52.333226,-0.180137,OSM
52.342153,-0.163609,OSM
52.335660,-0.176053,OSM
52.341489,-0.163798,OSM
52.317938,-0.175062,OSM
52.330396,-0.184045,OSM
52.328718,-0.192387,OSM
52.333412,-0.187627,OSM
52.335910,-0.207447,OSM
52.338154,-0.192143,OSM
52.337592,-0.195375,OSM
52.339079,-0.200544,OSM
52.346286,-0.198120,OSM
52.346234,-0.198165,OSM
52.341205,-0.177034,OSM
52.343615,-0.184646,OSM
52.338084,-0.169926,OSM
52.572210,-0.258200,OSM
52.572555,-0.254188,OSM
52.575652,-0.257159,OSM
52.603712,-0.286245,OSM
52.569976,-0.253367,OSM
52.578404,-0.259466,OSM
52.572229,-0.267277,OSM
52.574224,-0.264959,OSM
52.570560,-0.282769,OSM
52.575010,-0.273736,OSM
52.572646,-0.288006,OSM
52.569510,-0.286835,OSM
52.576441,-0.290987,OSM
52.585464,-0.270796,OSM
52.590574,-0.268704,OSM
52.586983,-0.267223,OSM
52.594335,-0.274293,OSM
52.595371,-0.288080,OSM
52.602891,-0.276096,OSM
52.601746,-0.283499,OSM
52.604755,-0.280602,OSM
52.599294,-0.273199,OSM
52.606266,-0.282619,OSM
52.581409,-0.259016,OSM
52.577732,-0.278993,OSM
52.579519,-0.274229,OSM
52.582022,-0.271182,OSM
52.582993,-0.261161,OSM
52.585751,-0.286524,OSM
52.581722,-0.287747,OSM
52.577876,-0.290837,OSM
52.755219,0.396905,OSM
52.755066,0.396034,OSM
52.754789,0.404391,OSM
52.755945,0.394800,OSM
52.753802,0.403173,OSM
52.759670,0.399113,OSM
52.760630,0.405882,OSM
52.770847,0.410408,OSM
52.761420,0.408960,OSM
52.763103,0.408333,OSM
52.764529,0.405238,OSM
52.766716,0.409179,OSM
52.755498,0.411091,OSM
52.751316,0.431912,OSM
52.774602,0.452714,OSM
52.775676,0.453027,OSM
52.792832,0.436998,OSM
52.763905,0.427351,OSM
52.756633,0.426879,OSM
52.759905,0.423596,OSM
52.743480,0.419057,OSM
52.755204,0.419626,OSM
52.749808,0.425426,OSM
52.753549,0.432647,OSM
52.752571,0.437950,OSM
52.749512,0.436259,OSM
52.753682,0.445588,OSM
52.740475,0.411258,OSM
52.753698,0.393791,OSM
52.739071,0.395173,OSM
52.742840,0.395716,OSM
52.751103,0.410618,OSM
52.747625,0.405701,OSM
52.749011,0.409088,OSM
52.746658,0.402267,OSM
52.746419,0.406153,OSM
52.794772,0.469559,OSM
52.819141,0.516644,OSM
52.864957,0.507715,OSM
52.858648,0.624300,OSM
52.857948,0.665699,OSM
52.909213,0.495586,OSM
52.921013,0.497131,OSM
52.899072,0.491541,OSM
52.902370,0.489076,OSM
52.965933,0.674158,OSM
52.965817,0.666166,OSM
52.965723,0.683636,OSM
52.943475,0.717670,OSM
52.938060,0.756935,OSM
52.951600,0.740665,OSM
52.963758,0.741946,OSM
52.963143,0.745759,OSM
52.935979,0.608328,OSM
52.901616,0.685809,OSM
52.894082,0.678663,OSM
52.894034,0.678569,OSM
52.820919,0.715141,OSM
52.774613,0.522795,OSM
52.775990,0.528068,OSM
52.751012,0.471880,OSM
52.704943,0.688595,OSM
52.705864,0.633044,OSM
52.653210,0.474567,OSM
52.643072,0.455041,OSM
52.695529,0.419197,OSM
52.715395,0.413704,OSM
52.681979,0.413321,OSM
52.629548,0.494168,OSM
52.588629,0.456070,OSM
52.583509,0.480322,OSM
52.588343,0.601001,OSM
52.587637,0.591625,OSM
52.606485,0.440410,OSM
52.629029,0.486486,OSM
52.589922,0.506685,OSM
52.620076,0.464496,OSM
52.583878,0.574609,OSM
52.596951,0.557272,OSM
52.652656,0.445188,OSM
52.572125,0.512211,OSM
52.625002,0.479076,OSM
52.568781,0.489257,OSM
52.571962,0.492103,OSM
52.579738,0.445915,OSM
52.573569,0.509092,OSM
52.570167,0.514942,OSM
52.570182,0.511575,OSM
52.570508,0.503086,OSM
52.572366,0.519604,OSM
52.563227,0.531951,OSM
52.671630,0.361064,OSM
52.701424,0.361727,OSM
52.699682,0.328250,OSM
52.687062,0.323436,OSM
52.699927,0.386820,OSM
52.626209,0.406318,OSM
52.755490,0.387740,OSM
52.641983,0.367527,OSM
52.755958,0.357914,OSM
52.758957,0.374136,OSM
52.755568,0.294206,OSM
52.741138,0.282276,OSM
52.761022,0.297832,OSM
52.830078,0.508439,OSM
52.939642,0.489647,OSM
52.936623,0.487903,OSM
52.936446,0.492087,OSM
52.928449,0.494927,OSM
52.941606,0.539014,OSM
52.935435,0.537610,OSM
52.932861,0.542517,OSM
52.944124,0.491868,OSM
52.950820,0.504098,OSM
52.953229,0.509537,OSM
52.953003,0.502690,OSM
52.961451,0.536086,OSM
52.943130,0.488607,OSM
52.959780,0.589398,OSM
52.648745,0.685646,OSM
52.646947,0.688822,OSM
52.642998,0.689971,OSM
52.656169,0.690407,OSM
52.651549,0.694703,OSM
52.648664,0.687303,OSM
52.650069,0.688812,OSM
52.645766,0.685977,OSM
52.641269,0.682536,OSM
52.637260,0.682434,OSM
52.635469,0.689201,OSM
52.606943,0.645886,OSM
52.625761,0.632253,OSM
52.615983,0.601253,OSM
52.618034,0.584137,OSM
52.648742,0.776571,OSM
52.589179,0.380745,OSM
52.594823,0.379080,OSM
52.590778,0.385700,OSM
52.586337,0.371483,OSM
52.562651,0.344825,OSM
52.551665,0.358875,OSM
52.544106,0.354887,OSM
52.583850,0.342522,OSM
52.546566,0.361745,OSM
52.529323,0.312261,OSM
52.528812,0.386624,OSM
52.555757,0.389036,OSM
52.559382,0.389480,OSM
52.526936,0.393953,OSM
52.525000,0.385809,OSM
52.601457,0.378202,OSM
52.601432,0.384755,OSM
52.596189,0.381676,OSM
52.603960,0.365720,OSM
52.602422,0.377483,OSM
52.603609,0.384173,OSM
52.603438,0.394434,OSM
52.607478,0.381861,OSM
52.610658,0.389328,OSM
52.625613,-0.270088,OSM
52.623340,-0.285226,OSM
52.626981,-0.274909,OSM
52.628146,-0.279438,OSM
52.613185,-0.285323,OSM
52.600479,-0.264326,OSM
52.602881,-0.263495,OSM
52.606345,-0.271268,OSM
52.601627,-0.261918,OSM
52.618950,-0.286299,OSM
52.620668,-0.269639,OSM
52.610697,-0.279894,OSM
52.612794,-0.275334,OSM
52.612495,-0.270463,OSM
52.614693,-0.269578,OSM
52.605771,-0.259166,OSM
52.612117,-0.249617,OSM
52.610579,-0.245186,OSM
52.612840,-0.258211,OSM
52.604872,-0.251849,OSM
52.606931,-0.246259,OSM
52.608670,-0.255979,OSM
52.617901,-0.262556,OSM
52.576207,-0.348666,OSM
52.573924,-0.345812,OSM
52.571781,-0.341434,OSM
52.575982,-0.383577,OSM
52.670085,-0.166469,OSM
52.673461,-0.171586,OSM
52.674509,-0.169301,OSM
52.676285,-0.168625,OSM
52.679257,-0.161147,OSM
52.620496,-0.107288,OSM
52.621987,-0.100250,OSM
52.620111,-0.096474,OSM
52.651677,-0.062656,OSM
52.606266,-0.184958,OSM
52.590437,-0.369437,OSM
52.643311,-0.315707,OSM
52.636019,-0.332948,OSM
52.635075,-0.344481,OSM
52.632920,-0.344760,OSM
52.605002,-0.305021,OSM
52.639014,-0.293927,OSM
52.635615,-0.291481,OSM
52.640082,-0.277812,OSM
52.644307,-0.273392,OSM
52.639802,-0.222398,OSM
52.615778,-0.186590,OSM
52.609276,-0.189342,OSM
52.610245,-0.183675,OSM
52.607696,-0.196391,OSM
52.678366,-0.324011,OSM
52.683095,-0.324612,OSM
52.675458,-0.317382,OSM
52.678353,-0.304495,OSM
52.677111,-0.299764,OSM
52.670878,-0.298820,OSM
52.674476,-0.310632,OSM
52.685755,-0.317777,OSM
52.681976,-0.320116,OSM
52.674574,-0.289099,OSM
52.674912,-0.299892,OSM
52.676981,-0.281546,OSM
52.670488,-0.312231,OSM
52.655847,-0.293176,OSM
52.658529,-0.300761,OSM
52.658971,-0.329794,OSM
52.657598,-0.345780,OSM
52.666962,-0.359802,OSM
52.701767,-0.334193,OSM
52.698136,-0.340233,OSM
52.694053,-0.347604,OSM
52.711840,-0.354105,OSM
52.714940,-0.346327,OSM
52.555766,-0.127108,OSM
52.556942,-0.116094,OSM
52.557413,-0.127145,OSM
52.562685,-0.141588,OSM
52.558315,-0.135752,OSM
52.561730,-0.134706,OSM
52.561544,-0.130645,OSM
52.564074,-0.130699,OSM
52.556856,-0.122183,OSM
52.553731,-0.119633,OSM
52.552962,-0.125337,OSM
52.560961,-0.114770,OSM
52.561942,-0.116901,OSM
52.562966,-0.107771,OSM
52.559840,-0.068949,OSM
52.559010,-0.057507,OSM
52.553894,-0.033244,OSM
52.557381,-0.092921,OSM
52.551013,-0.184300,OSM
52.548880,-0.228627,OSM
52.536028,-0.226196,OSM
52.520884,-0.247126,OSM
52.515934,-0.247664,OSM
52.516743,-0.262899,OSM
52.518904,-0.252707,OSM
52.511226,-0.263076,OSM
52.514173,-0.257009,OSM
52.515659,-0.269916,OSM
52.476546,-0.250088,OSM
52.458427,-0.271415,OSM
52.488019,-0.288825,OSM
52.489253,-0.293606,OSM
52.493403,-0.290307,OSM
52.480960,-0.315578,OSM
52.494685,-0.313023,OSM
52.509904,-0.322919,OSM
52.520189,-0.328672,OSM
52.548570,-0.328718,OSM
52.540580,-0.267749,OSM
52.538205,-0.272598,OSM
52.532671,-0.275452,OSM
52.482358,-0.465987,OSM
52.505427,-0.448219,OSM
52.452304,-0.458876,OSM
52.453979,-0.396727,OSM
52.465047,-0.493442,OSM
52.580775,-0.416725,OSM
52.577171,-0.412952,OSM
52.575074,-0.395437,OSM
52.561099,-0.364143,OSM
52.566469,-0.403313,OSM
52.531255,-0.398490,OSM
52.525219,-0.394263,OSM
52.655639,-0.489578,OSM
52.658008,-0.491810,OSM
52.655639,-0.478742,OSM
52.659908,-0.487561,OSM
52.661158,-0.481939,OSM
52.656472,-0.483613,OSM
52.653368,-0.479044,OSM
52.658346,-0.478935,OSM
52.659427,-0.474193,OSM
52.661704,-0.475416,OSM
52.657678,-0.466571,OSM
52.661418,-0.467734,OSM
52.652059,-0.481156,OSM
52.652766,-0.477377,OSM
52.653830,-0.474880,OSM
52.651463,-0.478560,OSM
52.651750,-0.474145,OSM
52.653394,-0.470846,OSM
52.647913,-0.480137,OSM
52.649856,-0.477959,OSM
52.649954,-0.472310,OSM
52.649697,-0.469955,OSM
52.650614,-0.485759,OSM
52.649781,-0.491381,OSM
52.653374,-0.490061,OSM
